Element,Categorie,Sous_categorie,Phase,Type de document,Propriété,Paramètre IFC,Paramètre Revit_ENG,Nom,IFC Type,Catégorie Revit,Classification,Numéro - Description
Parachèvement des plafonds,Classe et type IFC,,Toutes,,,,,Peinture de plafond,IfcCovering.USERDEFINED[PAINTING],Ceilings,,
Parachèvement des plafonds,Classe et type IFC,,Toutes,,,,,Isolation thermique,IfcCovering.INSULATION,Ceilings,,
Parachèvement des plafonds,Classe et type IFC,,Toutes,,,,,Isolation au feu,IfcCovering.INSULATION,Ceilings,,
Parachèvement des plafonds,Classe et type IFC,,Toutes,,,,,Film,IfcCovering.MEMBRANE,Ceilings,,
Parachèvement des plafonds,Classe et type IFC,,Toutes,,,,,Pare-vapeur,IfcCovering.MEMBRANE,Ceilings,,
Parachèvement des plafonds,Classe et type IFC,,Toutes,,,,,Pare-pluie,IfcCovering.MEMBRANE,Ceilings,,
Parachèvement des plafonds,Classe et type IFC,,Toutes,,,,,Membrane de protection,IfcCovering.MEMBRANE,Ceilings,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,APS,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,APD,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,PDE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,EXE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,EXP,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,APD,,Type IFC,IfcCoveringType.PredefinedType,Type IFC Predefined Type,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,PDE,,Type IFC,IfcCoveringType.PredefinedType,Type IFC Predefined Type,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,EXE,,Type IFC,IfcCoveringType.PredefinedType,Type IFC Predefined Type,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,EXP,,Type IFC,IfcCoveringType.PredefinedType,Type IFC Predefined Type,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,APD,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,PDE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,EXE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,EXP,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,APS,,Nom objet,IfcRoot.Name,IfcName,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,APD,,Nom objet,IfcRoot.Name,IfcName,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,PDE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,EXE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,EXP,,Nom objet,IfcRoot.Name,IfcName,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,APS,,Statut,ePset_CoveringCommon.Status,Phase Created,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,APD,,Statut,ePset_CoveringCommon.Status,Phase Created,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,PDE,,Statut,ePset_CoveringCommon.Status,Phase Created,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,EXE,,Statut,ePset_CoveringCommon.Status,Phase Created,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau objet,EXP,,Statut,ePset_CoveringCommon.Status,Phase Created,,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau matériau,APD,,Materiau,IfcMaterial,[not manageable],,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau matériau,PDE,,Materiau,IfcMaterial,[not manageable],,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau matériau,EXE,,Materiau,IfcMaterial,[not manageable],,,,,
Parachèvement des plafonds,Informations alphanumériques,Niveau matériau,EXP,,Materiau,IfcMaterial,[not manageable],,,,,
Parachèvement des plafonds,Documentation,Descriptifs,APS,,Principe constructif,,,,,,,
Parachèvement des plafonds,Documentation,Descriptifs,APD,,Principe constructif,,,,,,,
Parachèvement des plafonds,Documentation,Maintenance et fiches techniques,EXE,,Fiche technique,,,,,,,
Parachèvement des plafonds,Documentation,Maintenance et fiches techniques,EXP,,Fiche technique,,,,,,,
Parachèvement des plafonds,Documentation,Plans et schémas,PDE,,Plan des percements,,,,,,,
Parachèvement des plafonds,Documentation,Plans et schémas,EXE,,Plan des percements,,,,,,,
Parachèvement des plafonds,Documentation,Plans et schémas,EXP,,Plan des percements,,,,,,,
Parachèvement des plafonds,Documentation,Plans et schémas,PDE,,Plan de calepinage,,,,,,,
Parachèvement des plafonds,Documentation,Plans et schémas,EXE,,Plan de calepinage,,,,,,,
Parachèvement des plafonds,Documentation,Plans et schémas,EXP,,Plan de calepinage,,,,,,,
Parachèvement des plafonds,Documentation,Plans et schémas,PDE,,Détail d'exécution,,,,,,,
Parachèvement des plafonds,Documentation,Plans et schémas,EXE,,Détail d'exécution,,,,,,,
Parachèvement des plafonds,Documentation,Plans et schémas,EXP,,Détail d'exécution,,,,,,,
Parachèvement des plafonds,Documentation,Plans et schémas,PDE,,Plan éléments spécifiques,,,,,,,
Parachèvement des plafonds,Documentation,Plans et schémas,EXE,,Plan éléments spécifiques,,,,,,,
Parachèvement des plafonds,Documentation,Plans et schémas,EXP,,Plan éléments spécifiques,,,,,,,
Parachèvement des plafonds,Documentation,Plans et schémas,APD,,Rapport energétique,,,,,,,
Parachèvement des plafonds,Documentation,Plans et schémas,PDE,,Rapport energétique,,,,,,,
Parachèvement des plafonds,Documentation,Plans et schémas,EXE,,Rapport energétique,,,,,,,
Parachèvement des plafonds,Documentation,Plans et schémas,EXP,,Rapport energétique,,,,,,,
Parachèvement des plafonds,Documentation,Plans et schémas,EXE,,Déclaration de performance environnementale,,,,,,,
Parachèvement des plafonds,Classification,,Toutes,,,,,,,,Uniformat II 2010,C2050 - Ceiling finishing
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Dalle sur plot,IfcCovering.FLOORING,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Linoléum,IfcCovering.FLOORING,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Revêtement en pierre,IfcCovering.FLOORING,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Platelage bois,IfcCovering.FLOORING,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Plancher en bois,IfcCovering.FLOORING,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Parquet,IfcCovering.FLOORING,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Carrelage,IfcCovering.FLOORING,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Moquette,IfcCovering.FLOORING,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Tapis,IfcCovering.FLOORING,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Panneau de sol,IfcCovering.FLOORING,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Chape mortier,IfcCovering.FLOORING,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Chape sèche,IfcCovering.FLOORING,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Chape de remplissage,IfcCovering.FLOORING,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Préchape,IfcCovering.FLOORING,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Panneau sandwich,IfcCovering.CLADDING,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Lattage,IfcCovering.CLADDING,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Peinture de sol,IfcCovering.USERDEFINED[PAINTING],Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Pavage,IfcCovering.FLOORING,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Isolation thermique,IfcCovering.INSULATION,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Empierrement isolé,IfcCovering.INSULATION,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Isolation au feu,IfcCovering.INSULATION,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Film,IfcCovering.MEMBRANE,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Couche de désolidarisation,IfcCovering.MEMBRANE,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Pare-vapeur,IfcCovering.MEMBRANE,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Pare-pluie,IfcCovering.MEMBRANE,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Visqueen,IfcCovering.MEMBRANE,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Etanchéité bitumineuse,IfcCovering.MEMBRANE,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Etanchéité EPDM,IfcCovering.MEMBRANE,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Etanchéité PVC,IfcCovering.MEMBRANE,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Etanchéité polymère,IfcCovering.MEMBRANE,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Membrane de protection,IfcCovering.MEMBRANE,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Membrane drainante,IfcCovering.MEMBRANE,Floors,,
Parachèvement des sols,Classe et type IFC,,Toutes,,,,,Géotextile,IfcCovering.MEMBRANE,Floors,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,APS,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,APD,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,PDE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,EXE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,EXP,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,APD,,Type IFC,IfcCoveringType.PredefinedType,Type IFC Predefined Type,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,PDE,,Type IFC,IfcCoveringType.PredefinedType,Type IFC Predefined Type,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,EXE,,Type IFC,IfcCoveringType.PredefinedType,Type IFC Predefined Type,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,EXP,,Type IFC,IfcCoveringType.PredefinedType,Type IFC Predefined Type,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,APD,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,PDE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,EXE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,EXP,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,APS,,Nom objet,IfcRoot.Name,IfcName,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,APD,,Nom objet,IfcRoot.Name,IfcName,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,PDE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,EXE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,EXP,,Nom objet,IfcRoot.Name,IfcName,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,APS,,Statut,ePset_CoveringCommon.Status,Phase Created,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,APD,,Statut,ePset_CoveringCommon.Status,Phase Created,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,PDE,,Statut,ePset_CoveringCommon.Status,Phase Created,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,EXE,,Statut,ePset_CoveringCommon.Status,Phase Created,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau objet,EXP,,Statut,ePset_CoveringCommon.Status,Phase Created,,,,,
Parachèvement des sols,Informations alphanumériques,Niveau matériau,APD,,Materiau,IfcMaterial,[not manageable],,,,,
Parachèvement des sols,Informations alphanumériques,Niveau matériau,PDE,,Materiau,IfcMaterial,[not manageable],,,,,
Parachèvement des sols,Informations alphanumériques,Niveau matériau,EXE,,Materiau,IfcMaterial,[not manageable],,,,,
Parachèvement des sols,Informations alphanumériques,Niveau matériau,EXP,,Materiau,IfcMaterial,[not manageable],,,,,
Parachèvement des sols,Documentation,Descriptifs,APS,Principe constructif,,,,,,,,
Parachèvement des sols,Documentation,Descriptifs,APD,Principe constructif,,,,,,,,
Parachèvement des sols,Documentation,Maintenance et fiches techniques,EXE,Fiche technique,,,,,,,,
Parachèvement des sols,Documentation,Maintenance et fiches techniques,EXP,Fiche technique,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,PDE,Plan des percements,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,EXE,Plan des percements,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,EXP,Plan des percements,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,PDE,Plan de calepinage,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,EXE,Plan de calepinage,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,EXP,Plan de calepinage,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,PDE,Détail d'exécution,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,EXE,Détail d'exécution,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,EXP,Détail d'exécution,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,PDE,Plan éléments spécifiques,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,EXE,Plan éléments spécifiques,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,EXP,Plan éléments spécifiques,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,APD,Rapport energétique,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,PDE,Rapport energétique,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,EXE,Rapport energétique,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,EXP,Rapport energétique,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,EXE,Déclaration de performance environnementale,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,APD,Surcharges d’exploitation,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,PDE,Surcharges d’exploitation,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,EXE,Surcharges d’exploitation,,,,,,,,
Parachèvement des sols,Documentation,Plans et schémas,EXP,Surcharges d’exploitation,,,,,,,,
Parachèvement des sols,Classification,,Toutes,,,,,,,,Uniformat II 2010,C2040 - Stair finishing
Parachèvement des sols,Classification,,Toutes,,,,,,,,Uniformat II 2010,C2030 - Flooring
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,"Revêtement en pierre (marbre, granit,etc.)",IfcCovering.ROOFING,Roofs,,
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,"Bardage (métallique, cassette, pierre,etc.)",IfcCovering.ROOFING,Roofs,,
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,"Couverture (ardoise, tuile, zinc,etc.)",IfcCovering.ROOFING,Roofs,,
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,Bac métallique,IfcCovering.ROOFING,Roofs,,
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,Bac acier,IfcCovering.ROOFING,Roofs,,
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,Panneau sandwich,IfcCovering.ROOFING,Roofs,,
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,Lattage,IfcCovering.CLADDING,Roofs,,
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,Chape de pente,IfcCovering.ROOFING,Roofs,,
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,Isolation thermique,IfcCovering.INSULATION,Roofs,,
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,Isolation au feu,IfcCovering.INSULATION,Roofs,,
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,Film,IfcCovering.MEMBRANE,Roofs,,
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,Couche de désolidarisation,IfcCovering.MEMBRANE,Roofs,,
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,Pare-vapeur,IfcCovering.MEMBRANE,Roofs,,
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,Pare-pluie,IfcCovering.MEMBRANE,Roofs,,
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,Etanchéité bitumineuse,IfcCovering.MEMBRANE,Roofs,,
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,Etanchéité EPDM,IfcCovering.MEMBRANE,Roofs,,
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,Etanchéité PVC,IfcCovering.MEMBRANE,Roofs,,
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,Etanchéité polymère,IfcCovering.MEMBRANE,Roofs,,
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,Membrane de protection,IfcCovering.MEMBRANE,Roofs,,
Parachèvement des toits,Classe et type IFC,,Toutes,,,,,Membrane drainante,IfcCovering.MEMBRANE,Roofs,,
Parachèvement des toits,Informations alphanumériques,Niveau objet,APS,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Parachèvement des toits,Informations alphanumériques,Niveau objet,APD,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Parachèvement des toits,Informations alphanumériques,Niveau objet,PDE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
