Element,Categorie,Sous_categorie,Phase,Type de document,Propriété,Paramètre IFC,Paramètre Revit_ENG,Nom,IFC Type,Catégorie Revit,Classification,Numéro - Description
Elément de charpente linéaire,Classe et type IFC,,Toutes,,,,,Meneau,IfcMember.MULLION,Structural Framing,,
Elément de charpente linéaire,Classe et type IFC,,Toutes,,,,,Meneau de mur rideau,IfcMember.MULLION,Structural Framing,,
Elément de charpente linéaire,Classe et type IFC,,Toutes,,,,,Résille de mur rideau,IfcMember.MULLION,Structural Framing,,
Elément de charpente linéaire,Classe et type IFC,,Toutes,,,,,Traverse de mur rideau,IfcMember.MULLION,Structural Framing,,
Elément de charpente linéaire,Classe et type IFC,,Toutes,,,,,Panne,IfcMember.PURLIN,Structural Framing,,
Elément de charpente linéaire,Classe et type IFC,,Toutes,,,,,Membrure sup. et inf. poutre treillis,IfcMember.CHORD,Structural Framing,,
Elément de charpente linéaire,Classe et type IFC,,Toutes,,,,,Sablière,IfcMember.PURLIN,Structural Framing,,
Elément de charpente linéaire,Classe et type IFC,,Toutes,,,,,Lattage,IfcMember.RAFTER,Structural Framing,,
Elément de charpente linéaire,Classe et type IFC,,Toutes,,,,,Faîtière,IfcMember.RAFTER,Structural Framing,,
Elément de charpente linéaire,Classe et type IFC,,Toutes,,,,,Arêtier,IfcMember.PURLIN,Structural Framing,,
Elément de charpente linéaire,Classe et type IFC,,Toutes,,,,,Arbaletrier,IfcMember.CHORD,Structural Framing,,
Elément de charpente linéaire,Classe et type IFC,,Toutes,,,,,Entrait,IfcMember.COLLAR,Structural Framing,,
Elément de charpente linéaire,Classe et type IFC,,Toutes,,,,,Poinçon,IfcMember.POST,Structural Framing,,
Elément de charpente linéaire,Classe et type IFC,,Toutes,,,,,Jambe de force,IfcMember.STRUT,Structural Framing,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,APD,,Statut de rénovation (Archicad),Pset_MemberCommon.Status,-,,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,PDE,,Statut de rénovation (Archicad),Pset_MemberCommon.Status,-,,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,EXE,,Statut de rénovation (Archicad),Pset_MemberCommon.Status,-,,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,EXP,,Statut de rénovation (Archicad),Pset_MemberCommon.Status,-,,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,PDE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,EXE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,EXP,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,PDE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,EXE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,EXP,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,PDE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,EXE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,EXP,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,PDE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,EXE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,EXP,,Nom objet,IfcRoot.Name,IfcName,,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,APD,,Statut,Pset_MemberCommon.Status,Phase Created,,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,PDE,,Statut,Pset_MemberCommon.Status,Phase Created,,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,EXE,,Statut,Pset_MemberCommon.Status,Phase Created,,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,EXP,,Statut,Pset_MemberCommon.Status,Phase Created,,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,APD,,Materiau,IfcMaterial,[not manageable],,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,PDE,,Materiau,IfcMaterial,[not manageable],,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,EXE,,Materiau,IfcMaterial,[not manageable],,,,,
Elément de charpente linéaire,Informations alphanumériques,Niveau objet,EXP,,Materiau,IfcMaterial,[not manageable],,,,,
Elément de charpente linéaire,Documentation,Maintenance et fiches techniques,EXE,Fiche technique,,,,,,,,
Elément de charpente linéaire,Documentation,Maintenance et fiches techniques,EXP,Fiche technique,,,,,,,,
Elément de charpente linéaire,Documentation,Plans et schémas,PDE,Plan de coffrage,,,,,,,,
Elément de charpente linéaire,Documentation,Plans et schémas,EXE,Plan de coffrage,,,,,,,,
Elément de charpente linéaire,Documentation,Plans et schémas,EXP,Plan de coffrage,,,,,,,,
Elément de charpente linéaire,Documentation,Plans et schémas,PDE,Détail d'exécution,,,,,,,,
Elément de charpente linéaire,Documentation,Plans et schémas,EXE,Détail d'exécution,,,,,,,,
Elément de charpente linéaire,Documentation,Plans et schémas,EXP,Détail d'exécution,,,,,,,,
Elément de charpente linéaire,Documentation,Plans et schémas,EXE,Plan de ferraillage,,,,,,,,
Elément de charpente linéaire,Documentation,Plans et schémas,EXP,Plan de ferraillage,,,,,,,,
Elément de charpente linéaire,Documentation,Plans et schémas,APD,Rapport energétique,,,,,,,,
Elément de charpente linéaire,Documentation,Plans et schémas,PDE,Rapport energétique,,,,,,,,
Elément de charpente linéaire,Documentation,Plans et schémas,EXE,Rapport energétique,,,,,,,,
Elément de charpente linéaire,Documentation,Plans et schémas,EXP,Rapport energétique,,,,,,,,
Elément de charpente linéaire,Documentation,Plans et schémas,EXE,Déclaration de performance environnementale,,,,,,,,
Elément de charpente linéaire,Classification,,Toutes,,,,,,,,Uniformat II 2010,B1010.10 - Floor Structural Frame
Elément de charpente linéaire,Classification,,Toutes,,,,,,,,Uniformat II 2010,B1020.10 - Roof Structural Frame
Elément de charpente linéaire,Classification,,Toutes,,,,,,,,Uniformat II 2010,B2010.20 - Exterior Wall Construction
Elément de charpente linéaire,Classification,,Toutes,,,,,,,,Uniformat II 2010,B3080.10 - Exterior Ceiling
Elément de charpente linéaire,Classification,,Toutes,,,,,,,,Uniformat II 2010,C1010 - Interior Partition
Elément de charpente linéaire,Classification,,Toutes,,,,,,,,Uniformat II 2010,F1020.40 - Metal Building Systems
Equipement de protection électr,Classe et type IFC,,Toutes,,,,,Fusible,IfcProtectiveDevice.FUSEDISCONNECTOR,Electrical Fixtures,,
Equipement de protection électr,Classe et type IFC,,Toutes,,,,,Disjoncteur général,IfcProtectiveDevice.CIRCUITBREAKER,Electrical Fixtures,,
Equipement de protection électr,Classe et type IFC,,Toutes,,,,,Disjoncteur divisionnaire,IfcProtectiveDevice.CIRCUITBREAKER,Electrical Fixtures,,
Equipement de protection électr,Classe et type IFC,,Toutes,,,,,Interrupteur sectionneur,IfcProtectiveDevice.CIRCUITBREAKER,Electrical Fixtures,,
Equipement de protection électr,Classe et type IFC,,Toutes,,,,,Disjoncteur différentiel,IfcProtectiveDevice.RESIDUALCURRENTCIRCUITBREAKER,Electrical Fixtures,,
Equipement de protection électr,Classe et type IFC,,Toutes,,,,,Disjoncteur de fuite de terre,IfcProtectiveDevice.EARTHLEAKAGECIRCUITBREAKER,Electrical Fixtures,,
Equipement de protection électr,Classe et type IFC,,Toutes,,,,,Sectionneur de mise à la terre,IfcProtectiveDevice.EARTHINGSWITCH,Electrical Fixtures,,
Equipement de protection électr,Classe et type IFC,,Toutes,,,,,Parasurtenseur,IfcProtectiveDevice.VARISTOR,Electrical Fixtures,,
Equipement de protection électr,Informations alphanumériques,Niveau objet,PDE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Equipement de protection électr,Informations alphanumériques,Niveau objet,EXE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Equipement de protection électr,Informations alphanumériques,Niveau objet,EXP,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Equipement de protection électr,Informations alphanumériques,Niveau objet,PDE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Equipement de protection électr,Informations alphanumériques,Niveau objet,EXE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Equipement de protection électr,Informations alphanumériques,Niveau objet,EXP,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Equipement de protection électr,Informations alphanumériques,Niveau objet,PDE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Equipement de protection électr,Informations alphanumériques,Niveau objet,EXE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Equipement de protection électr,Informations alphanumériques,Niveau objet,EXP,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Equipement de protection électr,Informations alphanumériques,Niveau objet,PDE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Equipement de protection électr,Informations alphanumériques,Niveau objet,EXE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Equipement de protection électr,Informations alphanumériques,Niveau objet,EXP,,Nom objet,IfcRoot.Name,IfcName,,,,,
Equipement de protection électr,Informations alphanumériques,Niveau objet,PDE,,Statut,Pset_ProtectiveDeviceTypeCommon.Status,Phase Created,,,,,
Equipement de protection électr,Informations alphanumériques,Niveau objet,EXE,,Statut,Pset_ProtectiveDeviceTypeCommon.Status,Phase Created,,,,,
Equipement de protection électr,Informations alphanumériques,Niveau objet,EXP,,Statut,Pset_ProtectiveDeviceTypeCommon.Status,Phase Created,,,,,
Equipement de protection électr,Documentation,Descriptifs,PDE,Dimensionnement,,,,,,,,
Equipement de protection électr,Documentation,Descriptifs,EXE,Dimensionnement,,,,,,,,
Equipement de protection électr,Documentation,Descriptifs,EXP,Dimensionnement,,,,,,,,
Equipement de protection électr,Documentation,Descriptifs,PDE,Prescriptions,,,,,,,,
Equipement de protection électr,Documentation,Descriptifs,EXE,Prescriptions,,,,,,,,
Equipement de protection électr,Documentation,Maintenance et fiches techniques,EXE,Fiche technique,,,,,,,,
Equipement de protection électr,Documentation,Maintenance et fiches techniques,EXP,Fiche technique,,,,,,,,
Equipement de protection électr,Documentation,Maintenance et fiches techniques,EXE,Notice de montage,,,,,,,,
Equipement de protection électr,Documentation,Maintenance et fiches techniques,EXP,Notice de montage,,,,,,,,
Equipement de protection électr,Documentation,Maintenance et fiches techniques,EXE,Protocole de mesure,,,,,,,,
Equipement de protection électr,Documentation,Maintenance et fiches techniques,EXP,Protocole de mesure,,,,,,,,
Equipement de protection électr,Documentation,Maintenance et fiches techniques,EXE,Notice de maintenance,,,,,,,,
Equipement de protection électr,Documentation,Maintenance et fiches techniques,EXP,Notice de maintenance,,,,,,,,
Equipement de protection électr,Documentation,Maintenance et fiches techniques,EXE,Carnet d'entretien,,,,,,,,
Equipement de protection électr,Documentation,Maintenance et fiches techniques,EXP,Carnet d'entretien,,,,,,,,
Equipement de protection électr,Documentation,Plans et schémas,PDE,Schéma unifilaire,,,,,,,,
Equipement de protection électr,Documentation,Plans et schémas,EXE,Schéma unifilaire,,,,,,,,
Equipement de protection électr,Documentation,Plans et schémas,EXP,Schéma unifilaire,,,,,,,,
Equipement de protection électr,Classification,,Toutes,,,,,,,,Uniformat II 2010,D5020.10 - Electrical Service
Equipement de protection électr,Classification,,Toutes,,,,,,,,Uniformat II 2010,D5080.10 - Lightning Protection
Equipement de protection électr,Classification,,Toutes,,,,,,,,Uniformat II 2010,G4010.50 - Electrical Switchgear and Protection Devices
Equipement de protection électr,Classification,,Toutes,,,,,,,,DIN276,KG 444 - Niederspannungsinstallationsanlagen
Equipement de transport (hors a,Classe et type IFC,,Toutes,,,,,Ascenseur d'escalier,IfcTransportElement.USERDEFINED[STAIR_LIFT],Vertical Circulation,,
Equipement de transport (hors a,Classe et type IFC,,Toutes,,,,,Monte-charge,IfcTransportElement.ELEVATOR,Vertical Circulation,,
Equipement de transport (hors a,Classe et type IFC,,Toutes,,,,,Derrick (mât de charge),IfcTransportElement.LIFTINGGEAR,Vertical Circulation,,
Equipement de transport (hors a,Classe et type IFC,,Toutes,,,,,Escalator,IfcTransportElement.ESCALATOR,Vertical Circulation,,
Equipement de transport (hors a,Classe et type IFC,,Toutes,,,,,Escalier mécanique,IfcTransportElement.ESCALATOR,Vertical Circulation,,
Equipement de transport (hors a,Classe et type IFC,,Toutes,,,,,Goulotte à gravats,IfcTransportElement.USERDEFINED[RUBBLE_CHUTE],Vertical Circulation,,
Equipement de transport (hors a,Classe et type IFC,,Toutes,,,,,Grue,IfcTransportElement.CRANEWAY,Vertical Circulation,,
Equipement de transport (hors a,Classe et type IFC,,Toutes,,,,,Nacelle de façade,IfcTransportElement.USERDEFINED[LIFTING_PLATFORM],Vertical Circulation,,
Equipement de transport (hors a,Classe et type IFC,,Toutes,,,,,Palan,IfcTransportElement.LIFTINGGEAR,Vertical Circulation,,
Equipement de transport (hors a,Classe et type IFC,,Toutes,,,,,Passe linge,IfcTransportElement.USERDEFINED[LAUNDRY_PASS],Vertical Circulation,,
Equipement de transport (hors a,Classe et type IFC,,Toutes,,,,,Passerelle d'embarquement,IfcTransportElement.USERDEFINED[GATEWAY],Vertical Circulation,,
Equipement de transport (hors a,Classe et type IFC,,Toutes,,,,,Plateforme élévatrice,IfcTransportElement.USERDEFINED[LIFTING_PLATFORM],Vertical Circulation,,
Equipement de transport (hors a,Classe et type IFC,,Toutes,,,,,Pont roulant,IfcTransportElement.CRANEWAY,Vertical Circulation,,
Equipement de transport (hors a,Classe et type IFC,,Toutes,,,,,Rampe mécanique,IfcTransportElement.MOVINGWALKWAY,Vertical Circulation,,
Equipement de transport (hors a,Classe et type IFC,,Toutes,,,,,Système de tube pneumatique,IfcTransportElement.USERDEFINED[PNEUMATIC_TUBE_SYSTEM],Vertical Circulation,,
Equipement de transport (hors a,Classe et type IFC,,Toutes,,,,,Télétube,IfcTransportElement.USERDEFINED[PNEUMATIC_TUBE_SYSTEM],Vertical Circulation,,
Equipement de transport (hors a,Classe et type IFC,,Toutes,,,,,Tapis roulant,IfcTransportElement.MOVINGWALKWAY,Vertical Circulation,,
Equipement de transport (hors a,Classe et type IFC,,Toutes,,,,,Toboggan d'évacuation,IfcTransportElement.USERDEFINED[ESCAPE_SLIDE],Vertical Circulation,,
Equipement de transport (hors a,Géométrie,Exigences minima,APD,,Volume intervention maintenance,,,,,,,
Equipement de transport (hors a,Géométrie,Exigences minima,PDE,,Volume intervention maintenance,,,,,,,
Equipement de transport (hors a,Géométrie,Exigences minima,EXE,,Volume intervention maintenance,,,,,,,
Equipement de transport (hors a,Géométrie,Exigences minima,EXP,,Volume intervention maintenance,,,,,,,
Equipement de transport (hors a,Géométrie,Exigences minima,APD,,Locaux techniques - dimensions,,,,,,,
Equipement de transport (hors a,Géométrie,Exigences minima,PDE,,Locaux techniques - dimensions,,,,,,,
Equipement de transport (hors a,Géométrie,Exigences minima,EXE,,Locaux techniques - dimensions,,,,,,,
Equipement de transport (hors a,Géométrie,Exigences minima,EXP,,Locaux techniques - dimensions,,,,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,APS,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,APD,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,PDE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,EXE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,EXP,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,APD,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,PDE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,EXE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,EXP,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,APD,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,PDE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,EXE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,EXP,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,APS,,Nom objet,IfcRoot.Name,IfcName,,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,APD,,Nom objet,IfcRoot.Name,IfcName,,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,PDE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,EXE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,EXP,,Nom objet,IfcRoot.Name,IfcName,,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,APS,,Statut,Pset_TransportElementCommon.Status,Phase Created,,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,APD,,Statut,Pset_TransportElementCommon.Status,Phase Created,,,,,
Equipement de transport (hors a,Informations alphanumériques,Niveau objet,PDE,,Statut,Pset_TransportElementCommon.Status,Phase Created,,,,,
